liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
Ligue 1,2324,Brest,Nice,0,0,2024-02-04,2.51,3.15,3.15,2.45,3.25,3.0
Ligue 1,2324,Lyon,Marseille,1,0,2024-02-04,2.91,3.38,2.54,2.9,3.4,2.45
Ligue 1,2324,Marseille,Metz,1,1,2024-02-09,1.43,4.64,8.45,1.4,4.75,7.0
Ligue 1,2324,Lens,Strasbourg,3,1,2024-02-10,1.67,3.82,5.68,1.62,3.8,5.75
Ligue 1,2324,Paris SG,Lille,3,1,2024-02-10,1.63,4.28,5.3,1.62,4.2,5.25
Ligue 1,2324,Le Havre,Rennes,0,1,2024-02-11,3.66,3.38,2.15,3.6,3.3,2.15
Ligue 1,2324,Clermont,Brest,1,1,2024-02-11,3.81,3.39,2.1,3.8,3.3,2.05
Ligue 1,2324,Lorient,Reims,2,0,2024-02-11,3.73,3.57,2.06,3.75,3.5,2.05
Ligue 1,2324,Toulouse,Nantes,1,2,2024-02-11,2.2,3.44,3.47,2.15,3.3,3.4
Ligue 1,2324,Montpellier,Lyon,1,2,2024-02-11,3.1,3.41,2.4,3.1,3.4,2.38
Ligue 1,2324,Nice,Monaco,2,3,2024-02-11,2.38,3.39,3.14,2.3,3.4,3.1
Ligue 1,2324,Lyon,Nice,1,0,2024-02-16,2.71,3.16,2.93,2.63,3.2,2.8
Ligue 1,2324,Lille,Le Havre,3,0,2024-02-17,1.52,4.18,7.01,1.53,4.33,6.5
Ligue 1,2324,Nantes,Paris SG,0,2,2024-02-17,6.4,4.77,1.49,6.0,4.5,1.5
Ligue 1,2324,Strasbourg,Lorient,1,3,2024-02-18,1.72,3.85,5.13,1.7,3.8,5.0
Ligue 1,2324,Monaco,Toulouse,1,2,2024-02-18,1.52,4.67,6.01,1.5,4.33,6.5
Ligue 1,2324,Montpellier,Metz,3,0,2024-02-18,1.78,3.67,4.98,1.75,3.7,4.75
Ligue 1,2324,Rennes,Clermont,3,1,2024-02-18,1.52,4.41,6.44,1.53,4.2,6.5
Ligue 1,2324,Reims,Lens,1,1,2024-02-18,2.75,3.3,2.73,2.8,3.2,2.63
Ligue 1,2324,Brest,Marseille,1,0,2024-02-18,2.58,3.23,2.97,2.55,3.0,3.1
Ligue 1,2324,Metz,Lyon,1,2,2024-02-23,4.31,3.44,1.98,4.0,3.4,1.91
Ligue 1,2324,Lorient,Nantes,0,1,2024-02-24,2.61,3.19,2.97,2.6,3.2,2.8
Ligue 1,2324,Strasbourg,Brest,0,3,2024-02-24,3.01,3.21,2.57,3.1,3.1,2.45
Ligue 1,2324,Lens,Monaco,2,3,2024-02-25,2.48,3.55,2.87,2.38,3.5,2.9
Ligue 1,2324,Le Havre,Reims,1,2,2024-02-25,3.02,3.3,2.51,3.1,3.25,2.38
Ligue 1,2324,Nice,Clermont,0,0,2024-02-25,1.47,4.31,7.88,1.44,4.33,7.5
Ligue 1,2324,Toulouse,Lille,3,1,2024-02-25,4.07,3.62,1.95,4.2,3.4,1.91
Ligue 1,2324,Paris SG,Rennes,1,1,2024-02-25,1.47,4.65,6.94,1.45,4.75,7.0
Ligue 1,2324,Marseille,Montpellier,4,1,2024-02-25,1.73,3.96,4.85,1.7,4.0,4.75
Ligue 1,2324,Monaco,Paris SG,0,0,2024-03-01,3.51,3.93,2.05,3.4,3.8,2.0
Ligue 1,2324,Reims,Lille,0,1,2024-03-02,2.78,3.33,2.69,2.7,3.3,2.63
Ligue 1,2324,Clermont,Marseille,1,5,2024-03-02,4.2,3.65,1.91,4.2,3.6,1.85
Ligue 1,2324,Toulouse,Nice,2,1,2024-03-03,3.41,3.19,2.34,3.4,3.2,2.25
Ligue 1,2324,Brest,Le Havre,1,0,2024-03-03,1.61,3.91,6.28,1.6,4.0,5.75
Ligue 1,2324,Montpellier,Strasbourg,2,2,2024-03-03,2.04,3.53,3.82,2.0,3.5,3.75
Ligue 1,2324,Nantes,Metz,0,2,2024-03-03,1.78,3.58,5.15,1.8,3.5,4.75
Ligue 1,2324,Rennes,Lorient,1,2,2024-03-03,1.45,4.59,7.78,1.4,4.75,8.0
Ligue 1,2324,Lyon,Lens,0,3,2024-03-03,2.63,3.33,2.85,2.55,3.4,2.75
Ligue 1,2324,Nice,Montpellier,1,2,2024-03-08,1.8,3.92,4.57,1.75,3.6,4.5
Ligue 1,2324,Lorient,Lyon,0,2,2024-03-09,3.33,3.44,2.26,3.3,3.4,2.2
Ligue 1,2324,Lens,Brest,1,0,2024-03-09,2.05,3.4,3.94,2.05,3.3,3.8
Ligue 1,2324,Paris SG,Reims,2,2,2024-03-10,1.4,5.45,7.21,1.4,5.0,7.0
Ligue 1,2324,Le Havre,Toulouse,1,0,2024-03-10,2.8,3.21,2.74,2.8,3.1,2.63
Ligue 1,2324,Metz,Clermont,1,0,2024-03-10,2.28,3.32,3.4,2.25,3.3,3.25
Ligue 1,2324,Strasbourg,Monaco,0,1,2024-03-10,3.5,3.84,2.05,3.6,3.75,1.95
Ligue 1,2324,Lille,Rennes,2,2,2024-03-10,2.05,3.5,3.84,2.05,3.4,3.6
Ligue 1,2324,Marseille,Nantes,2,0,2024-03-10,1.49,4.47,7.01,1.5,4.2,7.0
Ligue 1,2324,Toulouse,Lyon,2,3,2024-03-15,2.89,3.26,2.63,2.88,3.2,2.6
Ligue 1,2324,Nantes,Strasbourg,1,3,2024-03-16,2.27,3.35,3.41,2.25,3.25,3.3
Ligue 1,2324,Lens,Nice,1,3,2024-03-16,2.01,3.42,4.07,2.0,3.4,4.0
Ligue 1,2324,Brest,Lille,1,1,2024-03-17,2.6,3.16,3.02,2.5,3.1,3.0
Ligue 1,2324,Clermont,Le Havre,2,1,2024-03-17,2.73,3.1,2.91,2.6,3.25,2.8
Ligue 1,2324,Monaco,Lorient,2,2,2024-03-17,1.33,5.72,8.83,1.36,5.0,9.0
Ligue 1,2324,Reims,Metz,2,1,2024-03-17,1.58,4.11,6.19,1.57,4.0,6.0
Ligue 1,2324,Rennes,Marseille,2,0,2024-03-17,2.51,3.49,2.87,2.5,3.3,2.88
Ligue 1,2324,Montpellier,Paris SG,2,6,2024-03-17,5.62,4.81,1.53,6.0,4.5,1.5
Ligue 1,2324,Lille,Lens,2,1,2024-03-29,2.11,3.39,3.84,2.05,3.3,3.8
Ligue 1,2324,Metz,Monaco,2,5,2024-03-30,5.37,4.33,1.61,5.25,4.2,1.62
Ligue 1,2324,Lyon,Reims,1,1,2024-03-30,2.12,3.69,3.43,2.05,3.6,3.5
Ligue 1,2324,Lorient,Brest,0,1,2024-03-31,4.02,3.38,2.04,4.2,3.3,1.95
Ligue 1,2324,Clermont,Toulouse,0,3,2024-03-31,3.22,3.33,2.37,3.1,3.4,2.3
Ligue 1,2324,Le Havre,Montpellier,0,2,2024-03-31,2.59,3.36,2.87,2.55,3.3,2.8
Ligue 1,2324,Nice,Nantes,1,2,2024-03-31,1.76,3.6,5.25,1.75,3.5,5.25
Ligue 1,2324,Strasbourg,Rennes,2,0,2024-03-31,3.14,3.43,2.36,3.1,3.5,2.25
Ligue 1,2324,Marseille,Paris SG,0,2,2024-03-31,3.37,3.91,2.08,3.25,3.8,2.05
Ligue 1,2324,Lille,Marseille,3,1,2024-04-05,2.08,3.43,3.89,2.0,3.4,3.75
Ligue 1,2324,Lens,Le Havre,1,1,2024-04-06,1.55,4.19,6.54,1.53,4.0,7.0
Ligue 1,2324,Paris SG,Clermont,1,1,2024-04-06,1.18,8.03,13.96,1.18,8.0,12.0
Ligue 1,2324,Brest,Metz,4,3,2024-04-07,1.53,4.11,7.13,1.53,4.0,7.5
Ligue 1,2324,Montpellier,Lorient,2,0,2024-04-07,1.8,3.9,4.46,1.75,3.8,4.5
Ligue 1,2324,Reims,Nice,0,0,2024-04-07,2.53,3.19,3.09,2.5,3.2,2.9
Ligue 1,2324,Toulouse,Strasbourg,0,0,2024-04-07,2.08,3.5,3.75,2.05,3.6,3.5
Ligue 1,2324,Monaco,Rennes,1,0,2024-04-07,1.83,4.05,4.14,1.8,4.0,4.0
Ligue 1,2324,Nantes,Lyon,1,3,2024-04-07,3.3,3.3,2.34,3.3,3.25,2.25
Ligue 1,2324,Metz,Lens,2,1,2024-04-12,5.07,3.92,1.73,5.0,3.75,1.7
Ligue 1,2324,Strasbourg,Reims,3,1,2024-04-13,2.64,3.32,2.83,2.55,3.25,2.8
Ligue 1,2324,Rennes,Toulouse,1,2,2024-04-13,1.81,3.79,4.59,1.8,3.6,4.33
Ligue 1,2324,Le Havre,Nantes,0,1,2024-04-14,2.63,2.99,3.14,2.6,3.0,3.0
Ligue 1,2324,Clermont,Montpellier,1,1,2024-04-14,3.37,3.65,2.16,3.3,3.5,2.15
Ligue 1,2324,Lyon,Brest,4,3,2024-04-14,2.28,3.31,3.41,2.2,3.25,3.4
Ligue 1,2324,Nice,Lorient,3,0,2024-04-19,1.57,4.26,6.2,1.53,4.33,5.75
Ligue 1,2324,Nantes,Rennes,0,3,2024-04-20,3.11,3.3,2.45,3.0,3.3,2.4
Ligue 1,2324,Lens,Clermont,1,0,2024-04-20,1.4,4.78,8.58,1.36,4.75,9.0
Ligue 1,2324,Le Havre,Metz,0,1,2024-04-21,2.24,3.18,3.67,2.15,3.2,3.6
Ligue 1,2324,Lille,Strasbourg,1,0,2024-04-21,1.62,4.07,5.71,1.6,4.0,5.75
Ligue 1,2324,Reims,Montpellier,1,2,2024-04-21,2.0,3.69,3.79,1.95,3.75,3.6
Ligue 1,2324,Brest,Monaco,0,2,2024-04-21,2.73,3.43,2.67,2.7,3.5,2.55
Ligue 1,2324,Toulouse,Marseille,2,2,2024-04-21,2.85,3.25,2.67,2.7,3.3,2.55
Ligue 1,2324,Paris SG,Lyon,4,1,2024-04-21,1.5,5.06,5.71,1.44,5.25,6.0
Ligue 1,2324,Lorient,Paris SG,1,4,2024-04-24,7.76,5.46,1.38,7.5,5.0,1.4
Ligue 1,2324,Marseille,Nice,2,2,2024-04-24,2.27,3.45,3.31,2.25,3.4,3.25
Ligue 1,2324,Monaco,Lille,1,0,2024-04-24,2.32,3.63,3.07,2.25,3.6,3.0
Ligue 1,2324,Montpellier,Nantes,1,1,2024-04-26,2.04,3.6,3.85,1.95,3.6,3.75
Ligue 1,2324,Paris SG,Le Havre,3,3,2024-04-27,1.34,5.5,9.32,1.33,5.75,7.5
Ligue 1,2324,Metz,Lille,1,2,2024-04-28,4.73,3.92,1.76,4.5,3.75,1.75
Ligue 1,2324,Clermont,Reims,4,1,2024-04-28,3.56,3.6,2.1,3.75,3.5,2.0
Ligue 1,2324,Lorient,Toulouse,1,2,2024-04-28,2.69,3.41,2.72,2.6,3.4,2.63
Ligue 1,2324,Strasbourg,Nice,1,3,2024-04-28,3.24,3.22,2.42,3.0,3.3,2.38
Ligue 1,2324,Rennes,Brest,4,5,2024-04-28,2.28,3.39,3.33,2.25,3.3,3.3
Ligue 1,2324,Lyon,Monaco,3,2,2024-04-28,2.61,3.79,2.59,2.55,3.75,2.55
Ligue 1,2324,Marseille,Lens,2,1,2024-04-28,2.51,3.52,2.85,2.4,3.4,2.9
Ligue 1,2324,Toulouse,Montpellier,1,2,2024-05-03,2.1,3.81,3.44,2.05,3.8,3.3
Ligue 1,2324,Lens,Lorient,2,0,2024-05-03,1.44,5.03,6.87,1.44,5.0,6.5
Ligue 1,2324,Le Havre,Strasbourg,3,1,2024-05-04,2.44,3.28,3.15,2.38,3.2,3.1
Ligue 1,2324,Monaco,Clermont,4,1,2024-05-04,1.31,6.26,8.38,1.3,6.0,8.5
Ligue 1,2324,Metz,Rennes,2,3,2024-05-04,3.49,3.75,2.08,3.5,3.6,2.05
Ligue 1,2324,Brest,Nantes,0,0,2024-05-04,1.74,3.72,5.16,1.73,3.8,4.75
Ligue 1,2324,Lille,Lyon,3,4,2024-05-06,1.92,3.89,3.9,1.91,3.8,3.8
Ligue 1,2324,Brest,Reims,1,1,2024-05-10,1.7,4.01,5.2,1.67,4.0,5.0
Ligue 1,2324,Nice,Le Havre,1,0,2024-05-10,1.57,4.22,6.3,1.53,4.0,6.5
Ligue 1,2324,Clermont,Lyon,0,1,2024-05-12,5.54,4.78,1.54,5.25,4.5,1.55
Ligue 1,2324,Marseille,Lorient,3,1,2024-05-12,1.47,4.84,6.63,1.44,5.0,6.5
Ligue 1,2324,Montpellier,Monaco,0,2,2024-05-12,3.92,4.26,1.83,3.8,4.0,1.83
Ligue 1,2324,Nantes,Lille,1,2,2024-05-12,4.03,3.53,1.99,4.0,3.5,1.91
Ligue 1,2324,Paris SG,Toulouse,1,3,2024-05-12,1.38,5.96,6.92,1.4,6.0,5.75
Ligue 1,2324,Rennes,Lens,1,1,2024-05-12,2.51,3.59,2.81,2.5,3.4,2.8
Ligue 1,2324,Strasbourg,Metz,2,1,2024-05-12,2.19,3.72,3.25,2.2,3.6,3.1
Ligue 1,2324,Nice,Paris SG,1,2,2024-05-15,2.44,3.85,2.76,2.5,3.6,2.63
Ligue 1,2324,Reims,Marseille,1,0,2024-05-15,3.3,3.68,2.18,3.25,3.5,2.15
Ligue 1,2324,Le Havre,Marseille,1,2,2024-05-19,4.43,3.77,1.82,4.5,3.6,1.8
Ligue 1,2324,Lens,Montpellier,2,2,2024-05-19,1.43,5.16,6.65,1.44,4.75,6.5
Ligue 1,2324,Lille,Nice,2,2,2024-05-19,1.61,4.01,5.09,1.65,4.0,5.0
Ligue 1,2324,Lorient,Clermont,5,0,2024-05-19,1.65,4.41,4.78,1.67,4.0,4.75
Ligue 1,2324,Lyon,Strasbourg,2,1,2024-05-19,1.4,5.22,7.3,1.42,4.75,7.5
Ligue 1,2324,Metz,Paris SG,0,2,2024-05-19,5.23,4.41,1.6,5.5,4.0,1.62
Ligue 1,2324,Monaco,Nantes,4,0,2024-05-19,1.41,5.33,6.67,1.38,5.0,7.5
Ligue 1,2324,Reims,Rennes,2,1,2024-05-19,2.85,3.54,2.47,2.88,3.3,2.5
Ligue 1,2324,Toulouse,Brest,0,3,2024-05-19,3.84,3.95,1.9,4.0,3.75,1.9
Ligue 1,2223,Lyon,Ajaccio,2,1,2022-08-05,1.33,5.53,10.75,1.33,5.25,8.5
Ligue 1,2223,Strasbourg,Monaco,1,2,2022-08-06,2.64,3.4,2.86,2.62,3.25,2.75
Ligue 1,2223,Clermont,Paris SG,0,5,2022-08-06,9.88,6.81,1.28,9.5,6.5,1.25
Ligue 1,2223,Toulouse,Nice,1,1,2022-08-07,2.93,3.43,2.57,2.87,3.3,2.5
Ligue 1,2223,Angers,Nantes,0,0,2022-08-07,2.82,3.29,2.75,2.7,3.25,2.7
Ligue 1,2223,Lens,Brest,3,2,2022-08-07,1.6,4.6,5.51,1.57,4.33,5.25
Ligue 1,2223,Lille,Auxerre,4,1,2022-08-07,1.73,4.05,5.04,1.7,4.0,4.5
Ligue 1,2223,Montpellier,Troyes,3,2,2022-08-07,2.21,3.53,3.49,2.2,3.5,3.3
Ligue 1,2223,Rennes,Lorient,0,1,2022-08-07,1.36,5.56,9.19,1.36,5.25,8.5
Ligue 1,2223,Marseille,Reims,4,1,2022-08-07,1.61,4.1,6.32,1.57,4.2,5.5
Ligue 1,2223,Nantes,Lille,1,1,2022-08-12,3.12,3.42,2.44,3.0,3.4,2.4
Ligue 1,2223,Monaco,Rennes,1,1,2022-08-13,2.21,3.68,3.36,2.15,3.5,3.25
Ligue 1,2223,Paris SG,Montpellier,5,2,2022-08-13,1.1,11.52,25.32,1.08,12.0,21.0
Ligue 1,2223,Ajaccio,Lens,0,0,2022-08-14,3.31,3.29,2.4,3.2,3.25,2.3
Ligue 1,2223,Auxerre,Angers,2,2,2022-08-14,2.31,3.18,3.64,2.2,3.25,3.5
Ligue 1,2223,Reims,Clermont,2,4,2022-08-14,2.18,3.24,3.93,2.15,3.2,3.6
Ligue 1,2223,Troyes,Toulouse,0,3,2022-08-14,2.75,3.42,2.73,2.7,3.2,2.7
Ligue 1,2223,Nice,Strasbourg,1,1,2022-08-14,2.22,3.37,3.63,2.15,3.3,3.5
Ligue 1,2223,Brest,Marseille,1,1,2022-08-14,4.16,4.02,1.87,4.2,3.8,1.83
Ligue 1,2223,Lyon,Troyes,4,1,2022-08-19,1.3,6.19,9.6,1.28,5.75,9.0
Ligue 1,2223,Monaco,Lens,1,4,2022-08-20,1.78,4.1,4.6,1.75,3.8,4.33
Ligue 1,2223,Marseille,Nantes,2,1,2022-08-20,1.61,4.37,5.74,1.6,4.2,5.5
Ligue 1,2223,Strasbourg,Reims,1,1,2022-08-21,1.84,3.52,5.09,1.75,3.5,4.75
Ligue 1,2223,Angers,Brest,1,3,2022-08-21,2.39,3.28,3.35,2.3,3.25,3.2
Ligue 1,2223,Clermont,Nice,1,0,2022-08-21,3.65,3.6,2.12,3.75,3.4,2.05
Ligue 1,2223,Montpellier,Auxerre,1,2,2022-08-21,2.11,3.75,3.53,2.1,3.4,3.5
Ligue 1,2223,Toulouse,Lorient,2,2,2022-08-21,2.05,3.55,3.95,2.05,3.5,3.6
Ligue 1,2223,Rennes,Ajaccio,2,1,2022-08-21,1.43,4.68,8.97,1.4,4.75,8.0
Ligue 1,2223,Lille,Paris SG,1,7,2022-08-21,6.49,4.8,1.51,6.0,4.75,1.5
Ligue 1,2223,Ajaccio,Lille,1,3,2022-08-26,3.64,3.2,2.3,3.4,3.2,2.2
Ligue 1,2223,Auxerre,Strasbourg,1,0,2022-08-27,3.79,3.5,2.11,3.5,3.6,2.05
Ligue 1,2223,Lens,Rennes,2,1,2022-08-27,2.6,3.51,2.83,2.55,3.5,2.7
Ligue 1,2223,Nantes,Toulouse,3,1,2022-08-28,2.44,3.38,3.16,2.37,3.3,3.0
Ligue 1,2223,Brest,Montpellier,0,7,2022-08-28,1.94,3.65,4.26,1.9,3.6,4.0
Ligue 1,2223,Lorient,Clermont,2,1,2022-08-28,2.06,3.52,3.94,2.05,3.4,3.8
Ligue 1,2223,Nice,Marseille,0,3,2022-08-28,2.85,3.54,2.58,2.7,3.5,2.55
Ligue 1,2223,Troyes,Angers,3,1,2022-08-28,2.5,3.42,3.04,2.45,3.3,2.9
Ligue 1,2223,Reims,Lyon,1,1,2022-08-28,4.29,4.13,1.82,4.2,4.0,1.75
Ligue 1,2223,Paris SG,Monaco,1,1,2022-08-28,1.2,8.35,12.77,1.18,8.0,13.0
Ligue 1,2223,Angers,Reims,2,4,2022-08-31,2.66,3.3,2.92,2.45,3.3,2.87
Ligue 1,2223,Lyon,Auxerre,2,1,2022-08-31,1.3,6.4,9.32,1.28,6.0,8.5
Ligue 1,2223,Monaco,Troyes,2,4,2022-08-31,1.37,5.56,8.53,1.36,5.25,8.0
Ligue 1,2223,Montpellier,Ajaccio,2,0,2022-08-31,2.15,3.41,3.79,2.1,3.3,3.6
Ligue 1,2223,Strasbourg,Nantes,1,1,2022-08-31,1.93,3.76,4.15,1.85,3.6,4.2
Ligue 1,2223,Lens,Lorient,5,2,2022-08-31,1.56,4.47,6.2,1.53,4.0,6.5
Ligue 1,2223,Lille,Nice,1,2,2022-08-31,2.09,3.6,3.74,2.0,3.5,3.75
Ligue 1,2223,Marseille,Clermont,1,0,2022-08-31,1.4,5.25,8.38,1.36,5.0,8.5
Ligue 1,2223,Rennes,Brest,3,1,2022-08-31,1.51,4.93,6.22,1.45,4.75,6.5
Ligue 1,2223,Toulouse,Paris SG,0,3,2022-08-31,11.03,7.21,1.25,13.0,7.0,1.2
Ligue 1,2223,Auxerre,Marseille,0,2,2022-09-03,4.88,4.14,1.73,4.75,4.0,1.66
Ligue 1,2223,Lyon,Angers,5,0,2022-09-03,1.32,6.23,9.49,1.28,5.75,10.0
Ligue 1,2223,Nantes,Paris SG,0,3,2022-09-03,9.2,6.2,1.31,9.5,6.5,1.28
Ligue 1,2223,Montpellier,Lille,1,3,2022-09-04,3.4,3.78,2.16,3.25,3.75,2.1
Ligue 1,2223,Ajaccio,Lorient,0,1,2022-09-04,2.53,3.25,3.14,2.45,3.2,2.9
Ligue 1,2223,Brest,Strasbourg,1,1,2022-09-04,2.87,3.43,2.62,2.8,3.4,2.45
Ligue 1,2223,Clermont,Toulouse,2,0,2022-09-04,3.12,3.3,2.51,2.8,3.5,2.4
Ligue 1,2223,Reims,Lens,1,1,2022-09-04,3.23,3.58,2.31,3.2,3.5,2.25
Ligue 1,2223,Troyes,Rennes,1,1,2022-09-04,4.24,3.92,1.88,4.33,4.0,1.75
Ligue 1,2223,Nice,Monaco,0,1,2022-09-04,2.82,3.73,2.51,2.7,3.6,2.37
Ligue 1,2223,Lorient,Lyon,3,1,2022-09-07,4.64,4.42,1.72,4.5,4.5,1.65
Ligue 1,2223,Lens,Troyes,1,0,2022-09-09,1.52,4.75,6.35,1.5,4.5,6.0
Ligue 1,2223,Paris SG,Brest,1,0,2022-09-10,1.09,13.43,27.31,1.07,13.0,23.0
Ligue 1,2223,Marseille,Lille,2,1,2022-09-10,2.03,3.61,3.93,1.95,3.75,3.75
Ligue 1,2223,Strasbourg,Clermont,0,0,2022-09-11,1.7,3.75,5.85,1.66,3.75,5.5
Ligue 1,2223,Ajaccio,Nice,0,1,2022-09-11,3.4,3.06,2.49,3.3,3.0,2.4
Ligue 1,2223,Angers,Montpellier,2,1,2022-09-11,2.44,3.8,2.86,2.4,3.6,2.75
Ligue 1,2223,Lorient,Nantes,3,2,2022-09-11,2.18,3.23,3.93,2.1,3.25,3.75
Ligue 1,2223,Toulouse,Reims,1,0,2022-09-11,2.35,3.48,3.24,2.2,3.5,3.2
Ligue 1,2223,Rennes,Auxerre,5,0,2022-09-11,1.43,5.08,7.57,1.4,4.75,8.0
Ligue 1,2223,Monaco,Lyon,2,1,2022-09-11,2.55,3.72,2.77,2.5,3.5,2.7
Ligue 1,2223,Auxerre,Lorient,1,3,2022-09-16,2.81,3.38,2.7,2.7,3.3,2.6
Ligue 1,2223,Montpellier,Strasbourg,2,1,2022-09-17,2.55,3.61,2.84,2.45,3.6,2.7
Ligue 1,2223,Lille,Toulouse,2,1,2022-09-17,1.79,4.13,4.49,1.75,3.9,4.5
Ligue 1,2223,Reims,Monaco,0,3,2022-09-18,3.21,3.66,2.29,3.1,3.5,2.25
Ligue 1,2223,Brest,Ajaccio,0,1,2022-09-18,2.13,3.22,4.13,2.05,3.3,4.0
Ligue 1,2223,Clermont,Troyes,1,3,2022-09-18,2.36,3.41,3.28,2.25,3.4,3.2
Ligue 1,2223,Marseille,Rennes,1,1,2022-09-18,2.11,3.58,3.7,2.05,3.6,3.6
Ligue 1,2223,Nice,Angers,0,1,2022-09-18,1.67,4.09,5.52,1.61,4.0,5.5
Ligue 1,2223,Nantes,Lens,0,0,2022-09-18,3.29,3.62,2.26,3.1,3.5,2.2
Ligue 1,2223,Lyon,Paris SG,0,1,2022-09-18,4.53,4.9,1.67,4.5,4.75,1.61
Ligue 1,2223,Angers,Marseille,0,3,2022-09-30,4.64,3.97,1.79,4.5,3.8,1.72
Ligue 1,2223,Strasbourg,Rennes,1,3,2022-10-01,3.09,3.56,2.4,3.0,3.5,2.3
Ligue 1,2223,Paris SG,Nice,2,1,2022-10-01,1.18,8.41,14.98,1.16,8.5,13.0
Ligue 1,2223,Lorient,Lille,2,1,2022-10-02,2.93,3.66,2.45,2.87,3.6,2.37
Ligue 1,2223,Ajaccio,Clermont,1,3,2022-10-02,2.26,3.21,3.73,2.2,3.1,3.6
Ligue 1,2223,Auxerre,Brest,1,1,2022-10-02,2.81,3.44,2.67,2.7,3.5,2.55
Ligue 1,2223,Toulouse,Montpellier,4,2,2022-10-02,1.93,3.96,3.98,1.85,3.8,3.75
Ligue 1,2223,Troyes,Reims,2,2,2022-10-02,2.59,3.41,2.92,2.5,3.4,2.8
Ligue 1,2223,Monaco,Nantes,4,1,2022-10-02,1.58,4.65,5.59,1.53,4.5,5.5
Ligue 1,2223,Lens,Lyon,1,0,2022-10-02,2.57,3.87,2.67,2.5,3.8,2.55
Ligue 1,2223,Lyon,Toulouse,1,1,2022-10-07,1.51,4.96,6.13,1.45,5.0,6.0
Ligue 1,2223,Marseille,Ajaccio,1,2,2022-10-08,1.39,4.69,10.86,1.33,4.75,10.0
Ligue 1,2223,Reims,Paris SG,0,0,2022-10-08,7.54,5.45,1.41,7.0,5.5,1.4
Ligue 1,2223,Montpellier,Monaco,0,2,2022-10-09,3.74,4.21,1.93,3.6,4.0,1.9
Ligue 1,2223,Angers,Strasbourg,2,3,2022-10-09,2.69,3.41,2.8,2.62,3.4,2.6
Ligue 1,2223,Brest,Lorient,1,2,2022-10-09,2.35,3.51,3.2,2.3,3.5,3.0
Ligue 1,2223,Clermont,Auxerre,2,1,2022-10-09,2.17,3.43,3.69,2.1,3.5,3.5
Ligue 1,2223,Nice,Troyes,3,2,2022-10-09,1.78,3.77,5.06,1.72,3.6,5.0
Ligue 1,2223,Rennes,Nantes,3,0,2022-10-09,1.52,4.73,6.43,1.5,4.33,6.0
Ligue 1,2223,Lille,Lens,1,0,2022-10-09,2.49,3.59,2.92,2.45,3.6,2.7
Ligue 1,2223,Strasbourg,Lille,0,3,2022-10-14,3.18,3.42,2.41,3.1,3.3,2.37
Ligue 1,2223,Lorient,Reims,0,0,2022-10-15,2.34,3.39,3.33,2.25,3.4,3.25
Ligue 1,2223,Lens,Montpellier,1,0,2022-10-15,1.43,5.11,7.78,1.4,5.0,7.0
Ligue 1,2223,Toulouse,Angers,3,2,2022-10-16,1.88,4.13,4.03,1.83,3.8,4.0
Ligue 1,2223,Auxerre,Nice,1,1,2022-10-16,3.65,3.57,2.13,3.6,3.5,2.05
Ligue 1,2223,Nantes,Brest,4,1,2022-10-16,2.26,3.27,3.64,2.2,3.3,3.4
Ligue 1,2223,Rennes,Lyon,3,2,2022-10-16,2.37,3.59,3.11,2.3,3.7,2.87
Ligue 1,2223,Troyes,Ajaccio,1,1,2022-10-16,2.25,3.08,3.94,2.15,3.2,3.6
Ligue 1,2223,Monaco,Clermont,1,1,2022-10-16,1.38,4.91,10.25,1.36,5.25,8.0
Ligue 1,2223,Paris SG,Marseille,1,0,2022-10-16,1.36,5.72,8.51,1.36,5.5,7.5
Ligue 1,2223,Ajaccio,Paris SG,0,3,2022-10-21,11.81,5.6,1.31,9.0,5.5,1.3
Ligue 1,2223,Montpellier,Lyon,1,2,2022-10-22,4.07,4.13,1.86,4.0,3.8,1.85
Ligue 1,2223,Marseille,Lens,0,1,2022-10-22,2.21,3.57,3.45,2.15,3.5,3.3
Ligue 1,2223,Angers,Rennes,1,2,2022-10-23,4.47,4.04,1.81,4.0,4.0,1.83
Ligue 1,2223,Clermont,Brest,1,3,2022-10-23,2.36,3.44,3.25,2.37,3.4,3.0
Ligue 1,2223,Reims,Auxerre,2,1,2022-10-23,1.88,3.82,4.33,1.83,3.6,4.2
Ligue 1,2223,Toulouse,Strasbourg,2,2,2022-10-23,2.28,3.67,3.21,2.2,3.5,3.2
Ligue 1,2223,Troyes,Lorient,2,2,2022-10-23,2.47,3.56,2.98,2.3,3.5,3.0
Ligue 1,2223,Nice,Nantes,1,1,2022-10-23,1.91,3.66,4.4,1.85,3.5,4.33
Ligue 1,2223,Lille,Monaco,4,3,2022-10-23,2.47,3.74,2.86,2.45,3.7,2.7
Ligue 1,2223,Lens,Toulouse,3,0,2022-10-28,1.58,4.6,5.73,1.55,4.5,5.5
Ligue 1,2223,Paris SG,Troyes,4,3,2022-10-29,1.1,11.96,27.94,1.09,11.0,23.0
Ligue 1,2223,Strasbourg,Marseille,2,2,2022-10-29,3.09,3.56,2.39,2.9,3.5,2.37
Ligue 1,2223,Auxerre,Ajaccio,1,0,2022-10-30,2.69,3.11,3.04,2.6,3.1,2.9
