liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
Serie A,2324,Inter,Cagliari,2,2,2024-04-14,1.18,8.14,14.02,1.18,8.0,12.0
Serie A,2324,Fiorentina,Genoa,1,1,2024-04-15,1.92,3.49,4.42,1.85,3.5,4.33
Serie A,2324,Atalanta,Verona,2,2,2024-04-15,1.47,4.72,6.93,1.45,4.5,7.0
Serie A,2324,Genoa,Lazio,0,1,2024-04-19,3.24,3.16,2.49,3.1,3.1,2.45
Serie A,2324,Cagliari,Juventus,2,2,2024-04-19,5.16,3.58,1.79,5.0,3.5,1.75
Serie A,2324,Empoli,Napoli,1,0,2024-04-20,5.1,4.06,1.68,4.75,4.0,1.7
Serie A,2324,Verona,Udinese,1,0,2024-04-20,2.63,3.05,3.08,2.55,3.1,3.0
Serie A,2324,Sassuolo,Lecce,0,3,2024-04-21,2.34,3.37,3.24,2.3,3.3,3.2
Serie A,2324,Torino,Frosinone,0,0,2024-04-21,1.67,3.94,5.4,1.67,3.8,5.25
Serie A,2324,Salernitana,Fiorentina,0,2,2024-04-21,5.17,4.04,1.68,5.0,4.0,1.67
Serie A,2324,Monza,Atalanta,1,2,2024-04-21,4.09,3.68,1.93,4.0,3.8,1.85
Serie A,2324,Roma,Bologna,1,3,2024-04-22,2.41,3.16,3.31,2.4,3.1,3.2
Serie A,2324,Milan,Inter,1,2,2024-04-22,3.96,3.68,1.96,3.75,3.6,2.0
Serie A,2324,Udinese,Roma,1,2,2024-04-25,3.44,3.25,2.3,3.3,3.4,2.15
Serie A,2324,Frosinone,Salernitana,3,0,2024-04-26,1.42,5.12,7.63,1.4,4.75,7.5
Serie A,2324,Lecce,Monza,1,1,2024-04-27,2.06,3.27,4.12,2.0,3.25,4.0
Serie A,2324,Juventus,Milan,0,0,2024-04-27,2.09,3.46,3.74,2.1,3.3,3.6
Serie A,2324,Lazio,Verona,1,0,2024-04-27,1.66,3.96,5.53,1.62,3.8,6.0
Serie A,2324,Inter,Torino,2,0,2024-04-28,1.54,4.12,6.94,1.53,3.8,7.0
Serie A,2324,Bologna,Udinese,1,1,2024-04-28,1.62,3.85,6.27,1.6,3.8,6.0
Serie A,2324,Atalanta,Empoli,2,0,2024-04-28,1.45,4.77,7.14,1.44,4.5,7.5
Serie A,2324,Napoli,Roma,2,2,2024-04-28,2.0,3.67,3.83,1.95,3.6,4.0
Serie A,2324,Fiorentina,Sassuolo,5,1,2024-04-28,1.74,3.98,4.8,1.7,3.8,5.0
Serie A,2324,Genoa,Cagliari,3,0,2024-04-29,2.33,3.11,3.53,2.25,3.1,3.5
Serie A,2324,Torino,Bologna,0,0,2024-05-03,2.86,3.01,2.9,2.88,2.8,2.88
Serie A,2324,Monza,Lazio,2,2,2024-05-04,4.51,3.65,1.85,4.33,3.75,1.83
Serie A,2324,Sassuolo,Inter,1,0,2024-05-04,6.04,4.79,1.51,6.0,4.5,1.5
Serie A,2324,Cagliari,Lecce,1,1,2024-05-05,2.2,3.18,3.77,2.15,3.2,3.75
Serie A,2324,Empoli,Frosinone,0,0,2024-05-05,2.43,3.26,3.17,2.38,3.3,3.1
Serie A,2324,Verona,Fiorentina,2,1,2024-05-05,3.2,3.26,2.42,3.1,3.3,2.3
Serie A,2324,Milan,Genoa,3,3,2024-05-05,1.49,4.59,6.64,1.45,4.5,6.5
Serie A,2324,Roma,Juventus,1,1,2024-05-05,2.88,3.12,2.74,2.88,3.1,2.7
Serie A,2324,Salernitana,Atalanta,1,2,2024-05-06,8.73,5.45,1.35,7.5,5.5,1.36
Serie A,2324,Udinese,Napoli,1,1,2024-05-06,3.74,3.73,2.0,3.75,3.6,1.95
Serie A,2324,Frosinone,Inter,0,5,2024-05-10,4.6,4.06,1.76,4.5,4.0,1.73
Serie A,2324,Napoli,Bologna,0,2,2024-05-11,2.14,3.45,3.42,2.1,3.4,3.5
Serie A,2324,Milan,Cagliari,5,1,2024-05-11,1.41,4.95,6.91,1.4,5.25,6.5
Serie A,2324,Lazio,Empoli,2,0,2024-05-12,1.58,3.95,5.8,1.57,4.0,5.75
Serie A,2324,Genoa,Sassuolo,2,1,2024-05-12,2.21,3.44,3.26,2.2,3.5,3.2
Serie A,2324,Verona,Torino,1,2,2024-05-12,3.07,3.01,2.56,3.0,3.0,2.55
Serie A,2324,Juventus,Salernitana,1,1,2024-05-12,1.13,8.5,17.59,1.14,8.5,17.0
Serie A,2324,Atalanta,Roma,2,1,2024-05-12,1.97,3.56,3.8,2.0,3.6,3.6
Serie A,2324,Lecce,Udinese,0,2,2024-05-13,2.65,2.93,2.93,2.63,3.1,2.8
Serie A,2324,Fiorentina,Monza,2,1,2024-05-13,1.55,4.3,5.58,1.55,4.2,5.75
Serie A,2324,Fiorentina,Napoli,2,2,2024-05-17,2.33,3.58,3.13,2.25,3.4,3.1
Serie A,2324,Lecce,Atalanta,0,2,2024-05-18,4.68,3.83,1.76,4.5,3.8,1.75
Serie A,2324,Torino,Milan,3,1,2024-05-18,2.85,3.21,2.66,2.8,3.2,2.6
Serie A,2324,Sassuolo,Cagliari,0,2,2024-05-19,2.38,3.47,3.07,2.35,3.3,3.1
Serie A,2324,Monza,Frosinone,0,1,2024-05-19,3.0,3.63,2.36,3.0,3.4,2.3
Serie A,2324,Udinese,Empoli,1,1,2024-05-19,2.06,3.34,4.02,2.0,3.4,3.8
Serie A,2324,Inter,Lazio,1,1,2024-05-19,1.68,4.28,4.85,1.62,4.0,5.0
Serie A,2324,Roma,Genoa,1,0,2024-05-19,1.49,4.5,6.93,1.48,4.2,7.0
Serie A,2324,Salernitana,Verona,1,2,2024-05-20,5.1,3.98,1.69,5.0,3.8,1.7
Serie A,2324,Bologna,Juventus,3,3,2024-05-20,2.48,3.1,3.26,2.45,3.1,3.1
Serie A,2324,Cagliari,Fiorentina,2,3,2024-05-23,4.42,3.85,1.84,4.2,3.75,1.8
Serie A,2324,Genoa,Bologna,2,0,2024-05-24,3.52,3.33,2.2,3.4,3.4,2.15
Serie A,2324,Juventus,Monza,2,0,2024-05-25,1.33,5.57,8.68,1.33,5.5,8.5
Serie A,2324,Milan,Salernitana,3,3,2024-05-25,1.17,8.69,13.1,1.18,8.0,12.0
Serie A,2324,Atalanta,Torino,3,0,2024-05-26,3.54,3.44,2.14,3.3,3.5,2.1
Serie A,2324,Napoli,Lecce,0,0,2024-05-26,1.43,4.95,6.9,1.42,5.0,6.25
Serie A,2324,Empoli,Roma,2,1,2024-05-26,1.99,3.8,3.64,1.95,3.6,3.6
Serie A,2324,Frosinone,Udinese,0,1,2024-05-26,2.46,3.11,3.22,2.38,3.25,3.0
Serie A,2324,Lazio,Sassuolo,1,1,2024-05-26,1.36,5.44,7.98,1.36,5.25,7.5
Serie A,2324,Verona,Inter,2,2,2024-05-26,5.69,4.47,1.55,5.5,4.0,1.53
Serie A,2324,Atalanta,Fiorentina,2,3,2024-06-02,1.47,4.86,6.26,1.48,4.75,6.0
Serie A,2223,Milan,Udinese,4,2,2022-08-13,1.43,4.66,8.84,1.44,4.75,7.0
Serie A,2223,Sampdoria,Atalanta,0,2,2022-08-13,4.72,3.98,1.78,4.33,3.9,1.75
Serie A,2223,Lecce,Inter,1,2,2022-08-13,10.75,5.92,1.31,10.0,5.75,1.28
Serie A,2223,Monza,Torino,1,2,2022-08-13,2.64,3.36,2.9,2.6,3.3,2.75
Serie A,2223,Fiorentina,Cremonese,3,2,2022-08-14,1.39,5.33,8.49,1.36,5.0,8.5
Serie A,2223,Lazio,Bologna,2,1,2022-08-14,1.62,4.29,5.7,1.57,4.33,5.75
Serie A,2223,Salernitana,Roma,0,1,2022-08-14,6.65,4.79,1.5,6.5,4.75,1.44
Serie A,2223,Spezia,Empoli,1,0,2022-08-14,2.61,3.26,3.01,2.45,3.3,2.9
Serie A,2223,Verona,Napoli,2,5,2022-08-15,3.65,3.66,2.1,3.5,3.5,2.05
Serie A,2223,Juventus,Sassuolo,3,0,2022-08-15,1.5,4.83,6.61,1.44,4.75,7.0
Serie A,2223,Torino,Lazio,0,0,2022-08-20,3.08,3.5,2.43,3.0,3.5,2.3
Serie A,2223,Udinese,Salernitana,0,0,2022-08-20,1.77,3.95,4.86,1.75,3.8,4.5
Serie A,2223,Inter,Spezia,3,0,2022-08-20,1.18,8.03,17.56,1.16,8.0,15.0
Serie A,2223,Sassuolo,Lecce,1,0,2022-08-20,1.81,4.14,4.35,1.75,4.0,4.2
Serie A,2223,Empoli,Fiorentina,0,0,2022-08-21,3.89,3.95,1.95,3.75,3.8,1.9
Serie A,2223,Napoli,Monza,4,0,2022-08-21,1.35,5.69,9.07,1.33,5.5,8.0
Serie A,2223,Atalanta,Milan,1,1,2022-08-21,2.87,3.61,2.52,2.75,3.5,2.5
Serie A,2223,Bologna,Verona,1,1,2022-08-21,2.25,3.48,3.44,2.15,3.5,3.3
Serie A,2223,Roma,Cremonese,1,0,2022-08-22,1.24,6.33,14.61,1.25,6.5,11.0
Serie A,2223,Sampdoria,Juventus,0,0,2022-08-22,6.12,4.1,1.62,5.75,4.0,1.6
Serie A,2223,Monza,Udinese,1,2,2022-08-26,3.28,3.45,2.34,3.1,3.4,2.3
Serie A,2223,Lazio,Inter,3,1,2022-08-26,4.21,3.78,1.92,4.0,3.8,1.83
Serie A,2223,Cremonese,Torino,1,2,2022-08-27,3.34,3.46,2.31,3.2,3.4,2.25
Serie A,2223,Juventus,Roma,1,1,2022-08-27,2.49,3.23,3.22,2.3,3.3,3.1
Serie A,2223,Milan,Bologna,2,0,2022-08-27,1.37,5.59,8.58,1.33,5.5,8.5
Serie A,2223,Spezia,Sassuolo,2,2,2022-08-27,3.13,3.73,2.3,3.0,3.6,2.25
Serie A,2223,Salernitana,Sampdoria,4,0,2022-08-28,2.53,3.21,3.18,2.45,3.2,3.0
Serie A,2223,Verona,Atalanta,0,1,2022-08-28,4.49,4.08,1.8,4.2,4.0,1.75
Serie A,2223,Fiorentina,Napoli,0,0,2022-08-28,3.45,3.71,2.16,3.25,3.6,2.15
Serie A,2223,Lecce,Empoli,1,1,2022-08-28,2.45,3.42,3.12,2.3,3.5,3.0
Serie A,2223,Sassuolo,Milan,0,0,2022-08-30,5.47,4.29,1.64,5.25,4.33,1.57
Serie A,2223,Inter,Cremonese,3,1,2022-08-30,1.16,9.52,16.85,1.14,8.0,21.0
Serie A,2223,Roma,Monza,3,0,2022-08-30,1.31,6.14,9.84,1.3,5.5,10.0
Serie A,2223,Empoli,Verona,1,1,2022-08-31,2.79,3.39,2.71,2.62,3.3,2.7
Serie A,2223,Sampdoria,Lazio,1,1,2022-08-31,4.25,3.78,1.91,4.2,3.6,1.85
Serie A,2223,Udinese,Fiorentina,1,0,2022-08-31,2.74,3.55,2.67,2.7,3.5,2.5
Serie A,2223,Juventus,Spezia,2,0,2022-08-31,1.29,5.91,11.23,1.28,5.75,12.0
Serie A,2223,Napoli,Lecce,1,1,2022-08-31,1.27,6.48,11.48,1.25,6.25,11.0
Serie A,2223,Atalanta,Torino,3,1,2022-09-01,1.73,3.86,5.36,1.72,3.75,5.25
Serie A,2223,Bologna,Salernitana,1,1,2022-09-01,1.91,3.6,4.49,1.85,3.6,4.33
Serie A,2223,Fiorentina,Juventus,1,1,2022-09-03,3.17,3.27,2.49,3.0,3.25,2.4
Serie A,2223,Milan,Inter,3,2,2022-09-03,2.91,3.3,2.67,2.8,3.25,2.6
Serie A,2223,Lazio,Napoli,1,2,2022-09-03,3.04,3.58,2.42,2.9,3.5,2.37
Serie A,2223,Cremonese,Sassuolo,0,0,2022-09-04,3.1,3.64,2.35,3.0,3.5,2.25
Serie A,2223,Spezia,Bologna,2,2,2022-09-04,3.18,3.24,2.5,3.0,3.3,2.37
Serie A,2223,Verona,Sampdoria,2,1,2022-09-04,2.1,3.55,3.79,2.05,3.6,3.6
Serie A,2223,Udinese,Roma,4,0,2022-09-04,4.11,3.71,1.96,4.2,3.75,1.85
Serie A,2223,Monza,Atalanta,0,2,2022-09-05,5.51,4.39,1.63,5.75,4.2,1.57
Serie A,2223,Salernitana,Empoli,2,2,2022-09-05,2.28,3.47,3.39,2.25,3.4,3.2
Serie A,2223,Torino,Lecce,1,0,2022-09-05,1.77,3.61,5.51,1.7,3.75,5.25
Serie A,2223,Napoli,Spezia,1,0,2022-09-10,1.26,6.62,11.46,1.25,6.0,11.0
Serie A,2223,Inter,Torino,1,0,2022-09-10,1.47,4.9,7.14,1.45,4.75,7.0
Serie A,2223,Sampdoria,Milan,1,2,2022-09-10,6.6,4.51,1.53,6.0,4.5,1.5
Serie A,2223,Atalanta,Cremonese,1,1,2022-09-11,1.35,5.68,9.41,1.3,5.5,9.5
Serie A,2223,Bologna,Fiorentina,2,1,2022-09-11,3.07,3.37,2.5,2.9,3.4,2.45
Serie A,2223,Lecce,Monza,1,1,2022-09-11,2.37,3.35,3.31,2.25,3.4,3.2
Serie A,2223,Sassuolo,Udinese,1,3,2022-09-11,2.73,3.59,2.65,2.7,3.5,2.55
Serie A,2223,Lazio,Verona,2,0,2022-09-11,1.61,4.35,5.74,1.57,4.2,5.5
Serie A,2223,Juventus,Salernitana,2,2,2022-09-11,1.44,4.86,8.08,1.4,4.5,8.5
Serie A,2223,Empoli,Roma,1,2,2022-09-12,4.78,4.0,1.77,5.0,3.8,1.7
Serie A,2223,Salernitana,Lecce,1,2,2022-09-16,2.3,3.35,3.46,2.25,3.3,3.3
Serie A,2223,Bologna,Empoli,0,1,2022-09-17,2.17,3.57,3.54,2.1,3.5,3.4
Serie A,2223,Spezia,Sampdoria,2,1,2022-09-17,2.78,3.24,2.82,2.7,3.25,2.7
Serie A,2223,Torino,Sassuolo,0,1,2022-09-17,1.85,3.81,4.49,1.8,3.75,4.5
Serie A,2223,Udinese,Inter,3,1,2022-09-18,4.07,3.89,1.92,3.8,3.6,1.95
Serie A,2223,Cremonese,Lazio,0,4,2022-09-18,4.25,4.01,1.85,4.33,3.75,1.8
Serie A,2223,Fiorentina,Verona,2,0,2022-09-18,1.84,3.86,4.53,1.75,3.8,4.5
Serie A,2223,Monza,Juventus,1,0,2022-09-18,4.62,3.73,1.85,4.5,3.6,1.8
Serie A,2223,Roma,Atalanta,0,1,2022-09-18,2.12,3.56,3.71,2.05,3.5,3.5
Serie A,2223,Milan,Napoli,1,2,2022-09-18,2.18,3.57,3.54,2.15,3.5,3.3
Serie A,2223,Napoli,Torino,3,1,2022-10-01,1.62,4.24,5.85,1.6,4.0,5.75
Serie A,2223,Inter,Roma,1,2,2022-10-01,2.1,3.54,3.78,2.0,3.5,3.75
Serie A,2223,Empoli,Milan,1,3,2022-10-01,5.65,4.24,1.63,5.5,4.0,1.6
Serie A,2223,Lazio,Spezia,4,0,2022-10-02,1.42,5.15,7.98,1.4,5.0,7.5
Serie A,2223,Lecce,Cremonese,1,1,2022-10-02,2.12,3.56,3.71,2.05,3.4,3.75
Serie A,2223,Sampdoria,Monza,0,3,2022-10-02,2.39,3.35,3.27,2.25,3.4,3.2
Serie A,2223,Sassuolo,Salernitana,5,0,2022-10-02,2.12,3.68,3.57,2.0,3.75,3.5
Serie A,2223,Atalanta,Fiorentina,1,0,2022-10-02,1.99,3.64,4.05,1.95,3.5,4.0
Serie A,2223,Juventus,Bologna,3,0,2022-10-02,1.53,4.43,6.79,1.5,4.33,6.5
Serie A,2223,Verona,Udinese,1,2,2022-10-03,3.26,3.59,2.29,3.25,3.4,2.2
Serie A,2223,Sassuolo,Inter,1,2,2022-10-08,4.61,4.34,1.74,4.33,4.2,1.7
Serie A,2223,Milan,Juventus,2,0,2022-10-08,2.11,3.46,3.84,2.05,3.4,3.6
Serie A,2223,Bologna,Sampdoria,1,1,2022-10-08,2.11,3.49,3.8,2.05,3.5,3.6
Serie A,2223,Torino,Empoli,1,1,2022-10-09,1.78,3.68,5.23,1.72,3.6,5.0
Serie A,2223,Monza,Spezia,2,0,2022-10-09,1.94,3.64,4.27,1.9,3.6,4.0
Serie A,2223,Salernitana,Verona,2,1,2022-10-09,2.5,3.47,2.99,2.4,3.4,2.87
Serie A,2223,Udinese,Atalanta,2,2,2022-10-09,2.61,3.47,2.85,2.5,3.4,2.75
Serie A,2223,Cremonese,Napoli,1,4,2022-10-09,7.25,4.82,1.47,7.0,4.5,1.45
Serie A,2223,Roma,Lecce,2,1,2022-10-09,1.37,5.15,9.95,1.33,5.25,8.5
Serie A,2223,Fiorentina,Lazio,0,4,2022-10-10,2.55,3.5,2.91,2.4,3.5,2.8
Serie A,2223,Empoli,Monza,1,0,2022-10-15,2.61,3.37,2.92,2.55,3.3,2.8
Serie A,2223,Torino,Juventus,0,1,2022-10-15,3.13,3.19,2.57,3.0,3.1,2.5
Serie A,2223,Atalanta,Sassuolo,2,1,2022-10-15,1.69,4.2,5.08,1.65,4.0,5.0
Serie A,2223,Inter,Salernitana,2,0,2022-10-16,1.29,5.99,10.99,1.3,5.75,9.0
Serie A,2223,Lazio,Udinese,0,0,2022-10-16,2.19,3.72,3.36,2.2,3.5,3.25
Serie A,2223,Spezia,Cremonese,2,2,2022-10-16,2.55,3.14,3.21,2.45,3.2,3.1
Serie A,2223,Napoli,Bologna,3,2,2022-10-16,1.26,6.19,13.19,1.25,6.0,11.0
Serie A,2223,Verona,Milan,1,2,2022-10-16,6.38,4.26,1.58,6.0,4.0,1.57
Serie A,2223,Sampdoria,Roma,0,1,2022-10-17,5.38,3.76,1.75,4.75,3.75,1.72
Serie A,2223,Lecce,Fiorentina,1,1,2022-10-17,4.06,3.37,2.08,3.75,3.4,2.05
Serie A,2223,Juventus,Empoli,4,0,2022-10-21,1.42,5.12,7.81,1.4,5.0,7.0
Serie A,2223,Salernitana,Spezia,1,0,2022-10-22,2.04,3.59,3.94,2.0,3.5,3.8
Serie A,2223,Milan,Monza,4,1,2022-10-22,1.42,4.98,8.24,1.4,5.0,7.5
Serie A,2223,Fiorentina,Inter,3,4,2022-10-22,3.83,3.58,2.08,3.6,3.5,2.05
Serie A,2223,Udinese,Torino,1,2,2022-10-23,2.05,3.4,4.15,2.0,3.3,4.0
Serie A,2223,Bologna,Lecce,2,0,2022-10-23,2.21,3.26,3.78,2.15,3.2,3.75
Serie A,2223,Atalanta,Lazio,0,2,2022-10-23,2.0,3.68,3.96,1.95,3.5,4.0
Serie A,2223,Roma,Napoli,0,1,2022-10-23,2.95,3.61,2.47,2.87,3.5,2.4
Serie A,2223,Cremonese,Sampdoria,0,1,2022-10-24,2.51,3.37,3.06,2.4,3.3,3.0
Serie A,2223,Sassuolo,Verona,2,1,2022-10-24,1.99,3.75,3.92,1.95,3.5,4.0
Serie A,2223,Napoli,Sassuolo,4,0,2022-10-29,1.31,5.9,10.07,1.28,6.0,8.5
Serie A,2223,Lecce,Juventus,0,1,2022-10-29,4.75,3.42,1.92,4.33,3.3,1.9
Serie A,2223,Inter,Sampdoria,3,0,2022-10-29,1.25,6.37,13.54,1.25,6.0,12.0
Serie A,2223,Empoli,Atalanta,0,2,2022-10-30,4.63,3.86,1.82,4.33,3.8,1.8
Serie A,2223,Cremonese,Udinese,0,0,2022-10-30,4.27,3.81,1.9,4.0,3.8,1.85
Serie A,2223,Spezia,Fiorentina,1,2,2022-10-30,4.39,3.64,1.92,4.0,3.6,1.9
Serie A,2223,Lazio,Salernitana,1,3,2022-10-30,1.5,4.68,6.98,1.5,4.5,6.5
Serie A,2223,Torino,Milan,2,1,2022-10-30,3.74,3.41,2.16,3.75,3.3,2.1
Serie A,2223,Verona,Roma,1,3,2022-10-31,4.52,3.61,1.9,4.33,3.6,1.83
Serie A,2223,Monza,Bologna,1,2,2022-10-31,2.27,3.35,3.54,2.2,3.3,3.4
Serie A,2223,Udinese,Lecce,1,1,2022-11-04,1.66,3.93,5.98,1.61,3.9,5.5
Serie A,2223,Empoli,Sassuolo,1,0,2022-11-05,2.89,3.46,2.59,2.8,3.4,2.45
Serie A,2223,Salernitana,Cremonese,2,2,2022-11-05,2.23,3.47,3.49,2.15,3.6,3.3
Serie A,2223,Atalanta,Napoli,1,2,2022-11-05,3.48,3.81,2.11,3.3,3.6,2.15
Serie A,2223,Milan,Spezia,2,1,2022-11-05,1.22,6.78,15.73,1.22,6.0,13.0
Serie A,2223,Bologna,Torino,2,1,2022-11-06,3.18,3.14,2.57,3.0,3.1,2.5
Serie A,2223,Monza,Verona,2,0,2022-11-06,2.25,3.44,3.47,2.2,3.4,3.3
Serie A,2223,Sampdoria,Fiorentina,0,2,2022-11-06,4.29,3.54,1.97,4.2,3.4,1.9
Serie A,2223,Roma,Lazio,0,1,2022-11-06,2.07,3.52,3.91,2.0,3.5,3.8
Serie A,2223,Juventus,Inter,2,0,2022-11-06,3.19,3.34,2.44,3.1,3.4,2.37
Serie A,2223,Napoli,Empoli,2,0,2022-11-08,1.25,6.83,11.79,1.25,6.5,9.5
Serie A,2223,Spezia,Udinese,1,1,2022-11-08,4.13,3.6,1.99,4.0,3.5,1.9
Serie A,2223,Cremonese,Milan,0,0,2022-11-08,6.23,4.2,1.6,6.0,4.2,1.55
Serie A,2223,Lecce,Atalanta,2,1,2022-11-09,5.03,3.63,1.82,4.75,3.5,1.8
Serie A,2223,Sassuolo,Roma,1,1,2022-11-09,3.62,3.65,2.12,3.4,3.6,2.1
Serie A,2223,Fiorentina,Salernitana,2,1,2022-11-09,1.56,4.45,6.17,1.53,4.2,6.25
Serie A,2223,Inter,Bologna,6,1,2022-11-09,1.32,5.77,10.64,1.28,5.75,10.0
Serie A,2223,Torino,Sampdoria,2,0,2022-11-09,1.64,3.95,6.17,1.61,3.8,5.75
Serie A,2223,Verona,Juventus,0,1,2022-11-10,5.63,3.82,1.71,5.0,3.8,1.66
Serie A,2223,Lazio,Monza,1,0,2022-11-10,1.62,4.24,5.83,1.61,4.2,5.0
Serie A,2223,Empoli,Cremonese,2,0,2022-11-11,2.6,3.41,2.91,2.5,3.4,2.8
Serie A,2223,Napoli,Udinese,3,2,2022-11-12,1.49,4.86,6.78,1.5,4.75,5.75
Serie A,2223,Sampdoria,Lecce,0,2,2022-11-12,2.77,3.06,2.99,2.62,3.0,3.0
Serie A,2223,Bologna,Sassuolo,3,0,2022-11-12,2.38,3.56,3.13,2.3,3.5,3.0
Serie A,2223,Atalanta,Inter,2,3,2022-11-13,3.2,3.69,2.28,3.1,3.75,2.2
Serie A,2223,Monza,Salernitana,3,0,2022-11-13,2.15,3.39,3.81,2.15,3.25,3.6
Serie A,2223,Roma,Torino,1,1,2022-11-13,1.95,3.49,4.46,1.9,3.4,4.33
Serie A,2223,Verona,Spezia,1,2,2022-11-13,2.14,3.54,3.66,2.1,3.4,3.6
Serie A,2223,Milan,Fiorentina,2,1,2022-11-13,1.73,3.94,5.18,1.7,3.8,5.0
Serie A,2223,Juventus,Lazio,3,0,2022-11-13,2.03,3.48,4.11,1.95,3.5,4.0
Serie A,2223,Salernitana,Milan,1,2,2023-01-04,6.95,4.56,1.51,7.0,4.33,1.45
Serie A,2223,Sassuolo,Sampdoria,1,2,2023-01-04,1.78,3.89,4.86,1.73,3.75,4.75
Serie A,2223,Spezia,Atalanta,2,2,2023-01-04,4.84,4.15,1.74,4.75,3.8,1.67
Serie A,2223,Torino,Verona,1,1,2023-01-04,1.85,3.69,4.68,1.83,3.4,4.5
Serie A,2223,Lecce,Lazio,2,1,2023-01-04,3.91,3.35,2.13,3.6,3.3,2.05
Serie A,2223,Roma,Bologna,1,0,2023-01-04,1.65,3.96,5.96,1.6,3.8,5.5
Serie A,2223,Cremonese,Juventus,0,1,2023-01-04,5.28,3.85,1.74,4.75,3.8,1.67
Serie A,2223,Fiorentina,Monza,1,1,2023-01-04,1.74,4.02,5.04,1.7,3.8,4.75
Serie A,2223,Inter,Napoli,1,0,2023-01-04,2.36,3.46,3.23,2.25,3.4,3.1
Serie A,2223,Udinese,Empoli,1,1,2023-01-04,1.65,3.92,6.19,1.6,4.2,5.75
Serie A,2223,Fiorentina,Sassuolo,2,1,2023-01-07,1.75,4.03,4.88,1.7,3.8,5.0
Serie A,2223,Juventus,Udinese,1,0,2023-01-07,1.78,3.84,4.99,1.75,3.8,4.5
Serie A,2223,Monza,Inter,2,2,2023-01-07,5.76,4.48,1.59,5.75,4.33,1.55
Serie A,2223,Salernitana,Torino,1,1,2023-01-08,3.83,3.29,2.19,3.7,3.2,2.15
Serie A,2223,Lazio,Empoli,2,2,2023-01-08,1.56,4.45,6.23,1.53,4.2,6.0
Serie A,2223,Spezia,Lecce,0,0,2023-01-08,2.7,3.09,3.05,2.6,3.1,2.9
Serie A,2223,Sampdoria,Napoli,0,2,2023-01-08,8.94,5.04,1.4,8.0,4.75,1.4
Serie A,2223,Milan,Roma,2,2,2023-01-08,1.89,3.66,4.5,1.83,3.6,4.33
Serie A,2223,Verona,Cremonese,2,0,2023-01-09,2.09,3.39,4.0,2.05,3.3,3.8
Serie A,2223,Bologna,Atalanta,1,2,2023-01-09,3.48,3.51,2.22,3.4,3.4,2.15
Serie A,2223,Napoli,Juventus,5,1,2023-01-13,1.99,3.54,4.2,1.91,3.5,4.0
Serie A,2223,Cremonese,Monza,2,3,2023-01-14,2.91,3.39,2.61,2.8,3.3,2.55
Serie A,2223,Lecce,Milan,2,2,2023-01-14,6.08,4.01,1.64,5.75,3.8,1.62
Serie A,2223,Inter,Verona,1,0,2023-01-14,1.31,6.24,9.9,1.3,5.5,9.5
Serie A,2223,Sassuolo,Lazio,0,2,2023-01-15,3.29,3.76,2.21,3.2,3.5,2.2
Serie A,2223,Torino,Spezia,0,1,2023-01-15,1.65,3.97,5.96,1.62,3.8,5.5
Serie A,2223,Udinese,Bologna,1,2,2023-01-15,1.98,3.48,4.34,1.91,3.4,4.2
Serie A,2223,Atalanta,Salernitana,8,2,2023-01-15,1.41,5.26,8.04,1.4,5.0,7.0
Serie A,2223,Roma,Fiorentina,2,0,2023-01-15,2.02,3.62,3.98,1.95,3.5,4.0
Serie A,2223,Empoli,Sampdoria,1,0,2023-01-16,2.29,3.11,3.79,2.2,3.2,3.5
Serie A,2223,Verona,Lecce,2,0,2023-01-21,2.46,3.07,3.44,2.38,3.1,3.2
Serie A,2223,Salernitana,Napoli,0,2,2023-01-21,9.36,5.7,1.34,9.5,5.75,1.29
Serie A,2223,Fiorentina,Torino,0,1,2023-01-21,2.16,3.4,3.77,2.1,3.3,3.6
Serie A,2223,Sampdoria,Udinese,0,1,2023-01-22,3.74,3.4,2.17,3.6,3.25,2.15
Serie A,2223,Monza,Sassuolo,1,1,2023-01-22,2.25,3.45,3.47,2.2,3.4,3.3
Serie A,2223,Spezia,Roma,0,2,2023-01-22,4.73,3.67,1.85,4.75,3.5,1.83
Serie A,2223,Juventus,Atalanta,3,3,2023-01-22,2.2,3.47,3.57,2.1,3.4,3.5
Serie A,2223,Bologna,Cremonese,1,1,2023-01-23,1.95,3.37,4.68,1.91,3.4,4.33
Serie A,2223,Inter,Empoli,0,1,2023-01-23,1.3,6.08,10.1,1.29,6.0,9.5
Serie A,2223,Lazio,Milan,4,0,2023-01-24,3.18,3.37,2.28,3.2,3.4,2.25
Serie A,2223,Bologna,Spezia,2,0,2023-01-27,1.9,3.47,4.8,1.85,3.4,4.5
Serie A,2223,Lecce,Salernitana,1,2,2023-01-27,1.85,3.52,5.01,1.8,3.4,4.75
Serie A,2223,Empoli,Torino,2,2,2023-01-28,3.36,3.15,2.46,3.25,3.1,2.4
Serie A,2223,Cremonese,Inter,1,2,2023-01-28,6.88,4.57,1.51,6.5,4.33,1.5
Serie A,2223,Atalanta,Sampdoria,2,0,2023-01-28,1.37,5.37,9.21,1.33,5.25,9.0
